Traffic Volume (MB/s)_A,Latency (ms)_A,Bandwidth Used (MB/s)_A,Log Text_A,Traffic Volume (MB/s)_B,Latency (ms)_B,Bandwidth Used (MB/s)_B,Log Text_B,Month,Hour,Date,Traffic Volume (MB/s)_A_mean,Traffic Volume (MB/s)_A_std,Latency (ms)_A_mean,Latency (ms)_A_std,Bandwidth Used (MB/s)_A_mean,Bandwidth Used (MB/s)_A_std,Traffic Volume (MB/s)_B_mean,Traffic Volume (MB/s)_B_std,Latency (ms)_B_mean,Latency (ms)_B_std,Bandwidth Used (MB/s)_B_mean,Bandwidth Used (MB/s)_B_std
25.15901554,22.11454488,42.21426418,2,80.94820187,48.37936228,51.56126717,0,2,21,23,59.453004044,34.10998257176392,23.2995092996,13.022641602564617,72.12271771200001,36.17149299135752,53.612421332,22.19104174455144,52.993992946000006,7.915479257723637,54.479988918000004,26.808064147468272
79.5157084,18.027629,87.26260716,0,61.83774259,24.75261381,62.66898889,0,2,22,23,57.11526170599999,31.705670364856843,18.855528549600002,8.946635900179686,67.932395004,31.907417881561077,51.412802974,20.27124830155221,48.40694105600001,15.123116508272908,59.327752346,25.331049383538197
62.07454931,33.80143418,51.32507817,0,86.9635815,41.87012775,12.90271311,0,2,23,23,65.56364005399999,23.972508274910194,24.412896118,7.487290219430727,67.87518754,31.94423151155507,59.923895044000005,24.98145750372607,43.909956058,12.268943549081142,47.147285446,30.702286445304644
90.52035679,20.44770104,96.06557014,2,8.036780865,48.84452115,57.42655237,0,2,0,24,68.03211171,26.134142043334094,22.350267718,6.678177551165533,64.14145156800001,25.548765735434667,55.732293795,32.187373965269174,44.41622183,12.443881692854655,41.08636618,22.613387804621283
32.8281716,46.52555175,99.91992719,1,26.24202361,31.90629871,14.66907131,0,2,1,24,58.019560328,28.501098917634884,28.183372170000002,11.914367003071716,75.357489368,26.692227120048035,52.805666087,34.46093475691576,39.15058474,10.563142278374658,39.845718569999995,24.119652644027273
72.29718528,32.41365031,35.72410882,0,95.13302494,50.94794403,92.47984208,2,2,2,24,67.447194276,21.959532777757452,30.243193256,11.485412903655213,74.059458296,28.782837807422816,55.64263070100001,37.78089875634705,39.664301089999995,11.169240440446243,48.029433552,34.00463754698772
52.0284693,45.48728563,34.10606165,0,91.90705252,43.05217197,99.56335667,0,2,3,24,61.949746456,21.620954554123276,35.735124582000005,10.723975848966642,63.428149194,32.29022339079571,61.656492687000004,41.24767097050828,43.324212722000006,7.4355936860951966,55.40830710800001,41.21423078097057
31.83410541,10.26869133,87.90118753,2,3.360638076,44.97284665,45.30451505,0,2,4,24,55.90165767599999,25.465182473974227,31.028576012000002,15.764332358490618,70.74337106600001,32.9981705118267,44.9359040022,45.18171348225877,43.944756502000004,7.413340536948717,61.888667496,34.927915105632515
52.67475171,34.07549062,97.46396289,2,85.62235929,48.68299541,63.66801994,0,2,5,24,48.332536659999995,16.72873801818831,33.754133928,14.613710536032716,71.02304961600001,33.271242047507165,60.453019687200005,42.589572938852214,43.912451354,7.386955866553325,63.13696101000001,34.8399966085744
74.77343057,50.26144891,98.74432174,0,43.96087234,26.15112697,100.7964413,1,2,6,24,56.72158845399999,17.508978322269016,34.50131336,15.498653907167695,70.787928526,33.0191806929947,63.9967894332,39.66829352240746,42.761417006,9.784694810121717,80.362435008,24.702311664116255
22.99457192,26.9802188,35.0039262,0,96.79255443,20.87954458,53.90932067,0,2,7,24,46.86106578199999,20.217691377431375,33.414627057999994,15.867712362782573,70.643892002,33.21138664689268,64.3286953312,39.99950086089912,36.747737116,12.388869976363788,72.648330726,25.962547476448847
66.30592685,44.79272808,50.61396152,0,22.0965696,45.93320702,37.43316586,0,2,8,24,49.716557292,22.054770360116066,33.275715548,15.73811296141243,73.945471976,29.25605804229371,50.3665987472,40.1501127953658,37.323944126,12.815062261866762,60.22229256400001,24.69753317045768
28.07255999,13.86179717,29.03727288,1,38.84770119,53.59816982,61.71994394,3,2,9,24,48.964248208,22.86647257261935,33.994336716,14.454651326210113,62.172689046,33.73670104105306,57.46401137,32.09121594199049,39.04900876000001,14.563385211398279,63.50537834200001,23.26844532506268
86.1914451,22.07867274,49.38875356,0,19.7675714,22.23511711,12.98714732,2,2,10,24,55.667586885999995,28.455776551936335,31.59497314,15.402430928532539,52.557647180000004,27.424304162033526,44.293053791999995,31.145396825865415,33.7594331,14.986360095045864,53.369203817999995,32.41927372250794
54.83832213,20.9840804,44.56434841,0,50.08431248,53.03990447,63.86902841,0,2,11,24,51.68056519799999,26.43434122571489,25.739499438000003,11.636799170375218,41.721652514,9.380296522420748,45.517741820000005,31.249288002317595,39.1371886,16.337173398313343,45.98372124,21.167273865088433
87.06369935,25.58782762,89.7083644,1,22.82101483,17.15723936,86.21331629,2,2,12,24,64.494390684,24.511257302996174,25.461021202,11.616327398236574,52.662540154,22.422318180993173,30.723433900000003,13.207472092685352,38.392727556,17.4256881556224,52.444520364000006,28.013878241317208
55.98151533,12.87155648,22.20946725,0,47.61437952,47.95677807,65.59197703,2,2,13,24,62.429508379999994,24.754169482937073,19.076786882,5.494172840344708,46.98164129999999,26.329030206069866,35.826995884,13.949899712729014,38.797441766,17.66643494395837,58.07628259799999,27.055686185695862
34.42852796,15.01239376,34.17270088,0,30.76456409,29.699828,61.89128211,0,2,14,24,63.70070197399999,22.619963324466593,19.306906199999997,5.239325816592173,48.0087269,25.54244212536429,34.210368464,13.98065576098375,34.017773401999996,15.794703000327265,58.110550232,27.061562694452306
31.82916563,32.21244494,41.17145436,0,26.1383799,46.65682583,9.392529949,0,2,15,24,52.828246079999985,22.167322684151596,21.333660639999998,7.876130278676136,46.365267059999994,25.69535181645603,35.484530164,12.552690092020509,38.90211514600001,14.99600994511217,57.3916267578,28.565943258495867
45.88620629,28.77157959,69.89132836,0,39.19477605,54.69295803,70.1046488,2,2,16,24,51.03782291199999,22.325345546316953,22.891160478,8.532366551878164,51.43066305,27.671941969780946,33.306622878,10.08930119375434,39.232725858,15.398444498540528,58.638750835799996,29.051420197394496
51.46505594,44.79513565,48.98586145,0,54.4912265,10.91363932,48.52669585,1,2,17,24,43.918094229999994,10.518439611671758,26.732622084000003,13.133288756166785,43.28616246,17.833084943698903,39.640665212,11.677060710573002,37.98400585,17.715074243634895,51.101426747800005,24.666681910790587
42.35985016,40.71644221,101.4816509,0,29.94441788,31.62218427,56.07720024,1,2,18,24,41.19376119599999,8.098492622127234,32.30159923,11.600470330831506,59.14059919,27.192589285059732,36.106672884,11.329238400478708,34.71708709,16.903758598101298,49.1984713898,23.613856445128285
21.51191726,30.25166793,49.23248166,0,55.44414216,46.16882863,73.84663749,0,2,19,24,38.61043905599999,11.943420412418657,35.349454064,7.020009698910053,62.152555346,24.429301543664934,41.042588498,13.573778470181013,38.010887216,17.28201462607964,51.5895424658,25.730795792767022
63.80842316,50.83299157,44.14065407,0,92.32564554,51.81697124,96.70421664,3,2,20,24,45.00629056199999,15.451531605186796,39.073563390000004,9.456165988216558,62.746395287999995,23.820274217844904,54.280041626,23.81520274368118,39.042916298,18.063792511363346,69.05187980400001,18.56323814998385
63.64197109,16.54321937,31.41046494,1,39.61382807,55.01103486,65.20687252,0,2,21,24,48.55744352199999,17.595881734876542,36.627891346,13.502363436606991,55.050222604,26.94604306533207,54.36385203,23.74948940789682,39.106531664,18.13311314417037,68.07232454800001,18.622925108648698
95.72671788,51.88764788,95.61882329,0,50.98275405,41.52666421,59.96000703,0,2,22,24,57.40977590999999,27.672764164697302,38.046393792,14.877422638902221,64.376814972,31.931431250942662,53.662157539999995,23.7965686184557,45.229136642,9.20360762736309,70.358986784,16.162358520760318
90.72829772,50.32967288,92.69395162,0,14.30159503,25.24174315,19.29791292,1,2,23,24,67.08346542199999,29.490887544756223,39.969039926,15.895107449482607,62.619275116000004,29.530119598070016,50.533592969999994,28.297039762280182,43.953048418,11.672942146336045,63.00312931999999,28.18513781196328
112.3619641,43.65307675,112.744532,0,33.15947256,43.94126191,1.842328886,3,2,0,25,85.25347478999998,21.2219228110691,42.64932169,14.94860378482033,75.321685184,35.40724108455964,46.076659049999996,29.07453827694342,43.507535073999996,11.609568894690954,48.602267599200005,37.95966847426416
19.51738176,50.81299367,35.95853711,0,33.46281982,14.90183834,5.647351734,0,2,1,25,76.39526651,36.299051120422114,42.64532211,14.945869228412208,73.685261792,37.34468570712071,34.304093906,13.308726859557632,36.124508494000004,15.935982151393393,30.390894617999997,30.1529537892434
29.0722866,23.83067285,39.0338861,0,45.35431708,45.54836981,61.59431386,1,2,2,25,69.481329612,42.15533689616575,44.102812806,11.785222650143975,75.209946024,35.286110159268816,35.452191708,14.105073156291288,34.231975483999996,13.509459523589419,29.668382886,29.13628934837992
60.83019584,46.34334121,89.03491494,0,2.301025007,23.39793145,36.54028391,0,2,3,25,62.50202520399999,39.53086760818146,42.993951472000006,11.111191821350838,73.89316435399999,34.44697448661381,25.7158458994,17.172883373452702,30.606228932,13.4949603806636,24.984438262,24.574566487371005
69.49774387,51.72991177,43.01296955,0,36.02238486,51.77797751,34.01998191,3,2,4,25,58.255914434,36.78596305512833,43.273999249999996,11.357226716127094,63.95696793999999,34.83121099871984,30.0600038654,16.288130445985807,35.913475803999994,15.86731472276989,27.928852059999997,24.60484651267565
37.39338266,45.63532779,88.25649587,0,58.79255729,12.27506582,66.03031616,2,2,5,25,43.26219814599999,21.19287198865121,43.670449458,11.408250343630046,59.05936071399999,27.125453482664483,35.186620811400005,20.891114661833036,29.580236586,18.033761309635562,40.7664495148,24.335104380543548
31.92396975,30.27729498,27.06025022,0,60.65456399,2.012833388,67.355395,1,2,6,25,45.74351574399999,18.238049000329678,39.56330972,11.880765637424659,57.27970333599999,29.230207089026624,40.6249696454,23.682911228059194,27.0024355956,21.284661391328385,53.108058168,16.438017620607553
43.62721486,46.17662929,66.31368451,1,34.46453956,46.35316697,15.27634648,0,2,7,25,48.65450139599999,15.927063337938447,44.032501008,8.077161437250554,62.73566301799999,27.4658220105195,38.4470141414,23.639944256160224,27.1633950276,21.46227406007812,43.844464691999995,22.42200228744435
71.59379103,22.18356245,38.02831515,0,50.03719325,46.79147158,95.84665603,0,2,8,25,50.807220433999994,18.503228527197997,39.200545256,12.412285237409735,52.53434305999999,24.576173712766266,47.994247789999996,12.3231411103047,31.8421030536,22.935496291499067,55.705739116,31.457957811034312
88.07312046,49.23684173,91.5258368,1,11.41510426,33.67348878,39.51295003,0,2,9,25,54.52229575199999,24.18615605601137,38.701931247999994,11.819035930293655,62.23691650999999,29.04708948516423,43.07279167,20.500267162686725,28.221205307599995,20.276269019792863,56.80433273999999,30.595392837794588
91.51778146,21.60066834,103.0958536,0,28.32541163,47.9613277,29.97303949,1,2,10,25,65.34717551199999,26.59537915234602,33.89499935799999,13.111127676049767,65.204788056,32.87600398741462,36.979362538,19.142678815470443,35.3584576836,19.526901645981884,49.592877406,32.090054295785706
65.58401401,9.18034995,58.61651248,0,58.8881422,11.93324055,124.7672488,3,2,11,25,72.07918436399999,19.27175693973086,29.675610352,17.293904766020145,71.51604050799999,26.041153121074085,36.62607818,18.60526822049529,37.342539116,15.348670903440038,61.07524816600001,46.892273432520966
83.85171366,21.15587526,97.68276357,0,68.67389208,14.11247342,107.0315213,1,2,12,25,80.124084124,11.080143036109986,24.671459546,14.75983741292875,77.78985631999998,28.16645028735372,43.46794868400001,23.30749980597475,30.894400406,17.26903925967377,79.42628313,42.208347676005914
80.1771751,45.92276923,75.83136172,0,30.32354872,46.04730204,54.96770449,0,2,13,25,81.84076093799999,10.044654060322138,29.419300901999996,17.35028634807387,85.350465634,18.09998042850997,39.525219778,23.584173236180497,30.745566498,17.100158377674614,71.250492822,42.19168798847253
24.48432821,14.37232981,40.66013816,0,43.18031775,28.81110823,64.49342456,1,2,14,25,69.123002488,26.672980105687554,22.446398518,14.095205937930668,75.17732590600001,26.23005655311392,45.878262475999996,17.650979420936224,29.773090387999996,17.030138851054755,76.24658772800001,38.83984960302035
98.82198539,28.18837531,95.22002384,0,23.94473544,16.65992708,39.06316293,1,2,15,25,70.58384327399999,28.353239021635435,23.763939912,14.302751335425587,73.602159954,24.29981111093994,45.002127238,18.81068359147235,23.512810264000002,14.188816515258727,78.064612416,36.25939675823385
27.76578037,11.41329353,17.76320335,0,38.29760903,12.55029791,78.02443008,2,2,16,25,63.02019654599999,34.41645359099267,24.210528628,13.758042607137504,65.431498128,35.076859006842284,40.884020604,17.195220341314947,23.636221736000003,14.065064404472396,68.716048672,25.6946617126493
35.64610229,27.24657706,51.10845672,0,62.8337432,23.27596921,43.84162386,1,2,17,25,53.37907427199999,33.86960971386532,25.428668988000002,13.689432956835313,56.116636758000006,30.218853105292254,39.715990827999995,14.877788040785207,25.468920894,13.076106221703903,56.07806918399999,15.755407813154578
57.08510573,40.67940757,38.83124298,0,21.53628435,43.84319823,89.40361627,1,2,18,25,48.76066039799999,30.730886646420192,24.379996656,11.79704002055815,48.71661301,28.675028475902714,37.958537954,16.67509268189065,25.028100132,12.217926358370693,62.96525154,21.593542299949124
88.92360757,52.19118257,100.7413881,0,7.283846031,9.350844123,8.236748857,0,2,19,25,61.648516269999995,31.507092266868984,31.943767208000004,15.361771987734988,60.732862997999995,36.0858287616523,30.7792436102,21.024945111444506,21.1360473106,13.718926050110749,51.7139163994,32.50013560414929
30.20473768,22.8121986,28.96750014,2,83.30416229,41.76529588,80.51787644,2,2,20,25,47.92506672799999,25.67083228780416,30.868531866,15.870082515099401,47.482358258,32.212353161853116,42.6511289802,30.723124584569867,26.1571210706,16.064791187377253,60.004859101399994,33.7304134031517
74.78498621,31.78944152,115.3026843,0,48.90160067,38.10170694,53.48866854,1,2,21,25,57.32890789599999,25.044279915506976,34.943761464,11.691261380219483,66.990254448,38.613861410425464,44.7719273082,30.71346557132544,31.2674028766,14.656591162000248,55.09770679339999,32.20371964424373
91.08795949,47.89739289,96.43100351,0,89.64653068,28.27911883,65.59723492,1,2,22,25,68.41727933600001,25.316167885201146,39.07392463,11.937347393003668,76.054763806,39.267737166936335,50.1344848042,36.45882468477809,32.2680328006,14.136152112859167,59.4488290054,31.769472772848616
36.29852685,21.36871443,33.37584257,2,44.84019753,46.04407137,80.80490832,1,2,23,25,64.25996355999999,29.0706602775044,35.211786002,14.19786401163137,74.96368372399999,40.61332375374098,54.79526744019999,33.23605543759856,32.708207428600005,14.612915534412664,57.7290874154,29.92157619929658
81.43665831,14.20385198,25.52163037,0,35.3834112,42.4106503,37.63708144,2,2,0,26,62.76257370799999,27.640304722988304,27.614319883999997,12.949356132252401,59.91973217799999,42.56228515856524,60.415180473999996,24.39318250062266,39.320168664,6.784725894506535,63.609153932000005,18.456192090591536
89.79191044,48.82248497,49.28029376,0,46.65635545,46.43434137,48.75677958,3,2,1,26,74.68000826,22.45212632780164,32.816377158,15.509369708651244,63.982290902,39.7455265925065,53.085619106,21.07662709179415,40.253977762,7.490040568734996,57.256934560000005,16.548857802191424
19.13389369,9.956819812,23.83137727,0,72.74246599,44.59563571,96.13295218,2,2,2,26,63.549789755999996,33.47515089688898,28.4498528164,18.6301790528168,45.688029496,30.09875670798595,57.85379217,22.53943813393076,41.552763516,7.58594642673901,65.785791288,23.605596317334907
39.54182562,28.38990883,24.09321532,0,11.30006144,27.65009876,114.2583947,3,2,3,26,53.24056298199999,30.695983762318388,24.5483560044,15.280892297711635,31.220471858000003,10.824464062164463,42.184498322,22.14126724023719,41.426959502,7.861323736739146,75.518023244,32.03464040610595
22.27858084,51.38441387,39.64907004,0,88.87934391,48.11398594,55.0857632,3,2,4,26,50.43657377999999,33.171047802205976,30.5514958924,19.13046076488194,32.475117352,11.480429616980288,50.992327597999996,30.603959888560144,41.840942416,8.211932398813607,70.37419422,33.0231129489338
88.45182569,22.3343382,88.01585823,0,12.24737286,19.29545188,24.60614515,2,2,5,26,51.839607256,34.91269565439148,32.177593136400006,17.684409617846782,44.973962924,26.374790376733422,46.365119930000006,34.988881933974085,37.217902732000006,12.95043852276164,67.76800696199999,36.57573874078568
65.42712076,51.23255191,53.65365203,0,5.018021461,52.92563149,20.15477953,2,2,6,26,46.966649319999995,29.58504640204945,32.6596065244,18.274509017395395,45.848634578,26.62463865887523,38.0374531322,39.5589275580098,38.516160756,14.35459912196954,62.047606952,42.11032069542473
95.59205291,48.51841649,94.02314489,0,29.44504012,15.57904634,59.53819078,1,2,7,26,62.258281163999996,31.31172882688907,40.371925860000005,13.915070073955837,59.88698810200001,30.35676411845052,29.377967958199996,34.474966369374414,32.712842882000004,16.918752717714693,54.72865467199999,37.64892938090619
96.28561564,21.94405401,98.97749437,3,78.27606491,23.84829098,62.69001038,0,2,8,26,73.607039168,31.303146991983045,39.082754896000004,15.509872828243255,74.86384391200001,26.511671823578084,42.7731686522,38.47450258918941,31.952481326000004,17.284638613461848,44.414977807999996,20.356209855636557
66.6107006,16.28184386,85.24229394,0,60.13569363,13.63704656,52.45399482,1,2,9,26,82.47346311999999,15.336384816447257,32.062240894,16.464638372059014,83.98248869199999,17.771877254055777,37.0244385962,31.351187331423883,25.05709345,16.058984848588032,43.888624132,20.04292899891862
55.94456353,29.16913688,102.6093329,0,35.7833672,48.78772358,30.39983073,3,2,10,26,75.972010688,18.69168312888627,33.42920063,15.722057215130732,86.901183626,19.69426210386637,41.7316374642,28.321530918014158,30.955547790000004,18.624925853873293,45.047361248,18.776955321972174
52.35343712,22.79380086,91.55247025,1,49.2872451,26.07828713,71.20389456,1,2,11,26,73.35727396,21.27189545957533,27.74145042,12.481308340026276,94.48094727,6.716171990058847,50.585482192,19.529984821780566,25.586078918,14.004450776206836,55.257184254,15.440348003676608
17.00320705,12.85414564,47.62486599,0,59.8481662,43.70774994,79.27063804,2,2,12,26,57.639504787999996,28.53124720982452,20.60859625,6.29868464446114,85.20129148999999,22.05193062819335,56.666107407999995,15.650001896973702,31.211819637999998,14.615984678956078,59.203673706,18.934508422332488
24.50163227,30.43005257,29.49703386,0,43.16016045,52.87178207,68.63254281,2,2,13,26,43.282708113999995,21.390049828914492,22.305795962,7.729308434561632,71.30519938799999,31.19625078236477,49.642926516,10.588734913652404,37.01651785599999,16.590417744816744,60.392180192,19.389099564066182
69.27481886,50.19095883,103.8376942,0,9.216336799,51.95079754,17.15069254,2,2,14,26,43.81553176599999,22.136576119166335,29.087618956,13.695779725378047,75.02427944000002,34.23370810867657,39.459055149799994,19.066594102696076,44.679268052000005,10.997865390134615,53.331519736000004,27.664487906901158
27.03313918,20.27861401,49.57487101,0,43.30317748,45.66275273,50.42239774,2,2,15,26,38.033246895999994,21.951498849212726,27.309514381999996,14.248518982078675,64.417387062,31.670149466547386,40.9630172058,19.000638989016,44.054273882000004,10.792901825757056,57.33603313799999,24.817914682694617
91.01383467,21.20592792,108.7744988,0,100.6638869,24.1658767,34.95543242,1,2,16,26,45.76532640599999,32.520850127226424,26.991939793999997,14.391308173010579,67.861792772,35.999702907024584,51.2383455658,33.208004816775144,43.671791796,11.593400054687054,50.08634071,25.047450286235694
67.91975402,31.9994674,32.8369093,0,95.45870194,48.63292566,109.9216955,1,2,17,26,55.94863579999999,29.049453411276065,30.821004145999996,12.045003568362233,64.904201434,38.59205540525869,58.3604527138,38.85477831301462,44.65682694,11.8045307442302,56.216552202,35.53219691660603
31.74008225,13.12049255,52.61531935,0,28.46815639,48.30297882,63.53594142,2,2,18,26,57.396325796,27.21279100129378,27.359092142,14.43571558544632,69.52785853200001,34.452304146718305,55.4220519018,40.79860502811082,43.743066289999994,11.169399351381607,55.19723192399999,35.158105884286456
100.0172523,49.81784752,57.35787495,0,77.67494629,16.04574472,72.42519853,1,2,19,26,63.544812484,33.34879799987427,27.28446988,14.28839784681877,60.231894682000004,28.664935031281647,69.11377379999999,31.941398086034823,36.562055726,15.337553046044642,66.252133122,28.2071759897825
98.29707542,39.92955482,88.2091012,0,28.26486228,44.43625739,8.848539035,0,2,20,26,77.79759973199998,28.755334644969476,31.214658041999996,14.579244783603157,67.95874072000001,30.237994245323453,66.10611076,35.49023862953753,36.316756657999996,15.164445600514467,57.937361380999995,38.34544971567853
92.50053235,48.9548562,80.20167991,0,46.3926504,16.98565425,6.942526862,0,2,21,26,78.09493926799999,28.933295654882713,36.764443698,15.089374255856683,62.244176942,22.23751020472878,55.25186346,30.180852196803556,34.880712167999995,16.849170299694357,52.33478026940001,44.149896854018785
48.88856622,45.96349066,68.90424627,0,8.482730859,14.6998781,19.52719227,0,2,22,26,74.28870170799999,31.72374110892141,39.557248349999995,15.278052383244555,69.457644336,14.978534762166332,37.8566692438,25.98717641403979,28.094102656,16.758807412530604,34.2558796234,31.315752228728247
22.73735244,22.32372591,31.83273781,0,55.06475684,6.977337163,48.33575974,1,2,23,26,72.48815574599999,34.844403297182254,41.397895022,11.344909388202336,65.30112802800001,22.039808050142774,43.1759893338,26.305092785955196,19.828974324600004,14.312476034591903,31.215843287400002,28.361140894137662
90.75557832,41.88106438,66.91080068,0,17.31062506,44.19841314,48.48018267,0,2,0,27,70.63582095,33.22356698934514,39.810538394000005,10.387098046901036,67.211713174,21.58851925291202,31.1031250878,19.480120689755328,25.4595080086,17.60986978278221,26.4268401154,20.631232083713382
68.53213686,21.79839631,34.36383837,0,60.41136843,20.58923555,95.88618701,1,2,1,27,64.68283323799999,29.484367842902543,36.18430669199999,13.136233660236638,56.442660608,21.923085797350222,37.5324263178,23.249399072120212,20.6901036406,14.05610633919672,43.8343697104,34.289519967168275
33.80304096,36.88376011,16.22881424,0,47.99312821,41.25282955,57.29978558,0,2,2,27,52.943334959999994,27.23953870999478,33.77008747399999,11.163585527175007,43.648087474,23.21983902087746,37.8525218798,23.41232921083161,25.543538700600003,16.443996577814012,53.905821454,27.460077262214792
73.36446467,20.58071366,60.28524192,0,39.62129932,45.54044232,69.37476658,0,2,3,27,57.83851465,28.498847979541306,28.693532074,9.936372501986463,41.924286604,21.099215627340755,44.08023557200001,16.875799952690134,31.7116515446,17.129530004247194,63.875336315999995,19.85362283570201
30.36979385,21.76434898,57.85477411,2,36.09438801,13.8158681,96.04181862,1,2,4,27,59.365002931999996,26.265593207484493,28.581656688,10.028740714394436,47.128693864,21.19681226525295,40.286161806,15.892683625335033,33.079357732,14.771618468862462,73.416548092,21.878619081702723
64.64867067,25.40157454,19.91909689,0,21.54022921,39.07686136,42.57465597,0,2,5,27,54.143621401999994,20.406863688052255,25.285758719999997,6.731020013691757,37.730353105999995,20.643435840624843,41.132082636,14.407171487958784,32.055047376,13.963286207347542,72.23544275200001,23.649105859279725
94.6859559,52.69587131,97.90052556,1,5.340615165,29.59357407,6.875522907,0,2,6,27,59.37438521,27.228695349383568,31.46525372,13.504150334633696,50.437690544,33.56463868822507,30.117931983,16.83038228249594,33.85591508,12.63202116056223,54.433309931400004,33.034461495345276
39.6718255,18.91346526,89.3286403,2,21.80731847,11.82302117,83.44520779,0,2,7,27,60.54814211799999,25.947138993041623,27.87119475,14.080564510065628,65.057655756,30.740371346265725,24.880770035,13.651477956256352,27.969953404,14.964818579920031,59.662394373400005,35.57337311584248
98.03735688,50.51210115,100.6515227,0,20.94692947,55.03321227,3.186102925,3,2,8,27,65.48272055999999,30.872515549474052,33.857472248,16.380866310753294,73.13091191200002,34.271496273975345,21.145896065,10.88458636892769,29.868507393999998,18.037866725002466,46.4246616424,42.66413300992399
51.26138375,32.76431278,102.312022,0,46.80132737,32.0137669,103.1039364,1,2,9,27,69.66103853999999,25.954219108950905,36.057465007999994,15.033983594595473,82.02236149000001,35.07502405295011,23.287283937,14.880464673647543,33.508087154,15.669562452838385,47.8370851984,44.78173790998384
88.1612191,45.52143599,43.21308266,0,10.83370185,63.85740565,18.54888873,2,2,10,27,74.36354822599999,26.930701905889354,40.081437298000004,14.134528918741422,86.68115864399999,24.808526477688023,21.145978465,15.92817061506998,38.464196012,20.912888142280348,43.0319317504,46.73401864179746
26.19205704,22.32637386,31.46129415,0,37.12942486,25.42622674,37.13696168,1,2,11,27,60.66476845399999,31.105708052467524,34.007537808,13.881612732227286,73.39331236199999,33.54987664152501,27.503740404000002,14.30368695322111,37.630726546,21.431419190945288,49.084219505,42.663180349116296
61.55029185,40.3157017,76.29323059,0,-3.353034443,31.98496092,6.974263379,0,2,12,27,65.04046172399998,28.87302951558213,38.287985096,11.080923346764166,70.78623042000001,32.491796497816786,22.471669821400003,20.071525235952656,41.663114496000006,16.746336644060793,33.7900306228,40.93775046089676
25.28449283,32.22645501,37.91989598,0,43.25194403,50.45250691,87.22152105,1,2,13,27,50.48988891399999,26.30472134855183,34.630855868000005,8.825922212406681,58.239905076,30.10015040239328,26.9326727334,22.03098232791153,40.746973424,15.937820555104036,50.5971142478,42.45447894523514
67.92123212,52.07312657,98.79581803,0,36.14522378,49.89140638,29.61885244,0,2,14,27,53.821858588,27.456783647401842,38.492618626,11.59493831101447,57.53666428199999,28.82721832003894,24.8014520154,20.055260409083193,44.32250132,15.487787571239487,35.90009745580001,30.87329231341337
58.47695944,17.94084679,31.70826947,0,11.76405585,17.61797959,30.10096325,0,2,15,27,47.885006655999995,20.504554995766654,32.976500786,13.771380193027365,55.235701643999995,30.657392693524386,24.987522815400002,19.89696222217132,35.074616108,14.691735300684385,38.210512359800006,29.65854068065953
90.29283608,49.45279732,99.80735717,0,77.00463158,51.61315353,61.64966337,1,2,16,27,60.705162464,23.386989230143666,38.401785478,13.869735250481266,68.904914248,32.58326282629902,32.9625641594,30.918860827402263,40.312001466000005,15.055473425825086,43.1130526978,31.410917375228035
17.89518863,18.30997575,54.58663079,0,96.55892583,44.93802837,96.42881372,3,2,17,27,51.974141819999986,30.16053327430718,34.00064028800001,16.375634122056073,64.563594288,32.7981203480833,52.944956214,33.73832529270507,42.902614955999994,14.36291448219909,61.003962765999994,31.155729352798016
95.10006376,20.73065766,52.93956991,0,42.09104588,57.90473454,117.7088404,3,2,18,27,65.937256006,30.867847595319603,31.701480818,17.458233056369735,67.567529074,30.34378006976608,52.712776584000004,33.825588397180674,44.393060481999996,15.669467395683506,67.101426636,39.449034661514176
52.85571666,30.89104433,79.53307303,3,54.49768262,20.09902227,40.14035484,0,2,19,27,62.92415291399999,31.357186655918472,27.46506437,13.37045568458457,63.714980074,26.34737889120029,56.383268352,32.55004322658874,38.43458366,18.470111590743407,69.205727116,37.16423335809971
91.6179517,20.9237351,70.4962725,0,18.20676267,16.41364229,104.9945367,3,2,20,27,69.552351366,33.604256074481164,28.061642031999998,12.89743273317553,71.47258068,19.348075260949866,57.671809716000006,30.39856503096254,38.1937162,18.81409615717334,84.184441806,32.22796855986743
33.36158914,54.86652329,54.25321333,0,31.43982543,30.35914847,7.947313866,0,2,21,27,58.16610197799999,34.45415175989608,29.144387226000003,15.169323760072908,62.361751912,12.000032439648196,48.558848486,29.980909385077865,33.942915188,17.36975434404236,73.4439719052,47.12234819836974
91.30576782,45.04968536,105.5566734,0,15.02583809,52.96899842,32.84132333,0,2,22,27,72.84821781599999,28.049165124878495,34.492329147999996,15.10815306420982,72.555760434,21.574074715790804,32.252230938,16.47988313163604,35.549109198,18.94091798967725,60.7264738272,47.94179056461015
27.93069592,12.37361011,61.03090871,0,50.00107135,19.8824784,74.72252525,0,2,23,27,59.414344247999985,30.688422030824285,32.820919638,17.312648822711452,74.174028194,19.979340099469855,33.834236032,17.972559278314,27.94465797,14.929538178561714,52.1292107972,37.99011656773862
91.97270139,27.84855042,85.18166457,0,83.16641302,17.95915666,92.21420787,3,2,0,28,67.237741194,33.45937952219989,32.212420856,17.450357590400095,75.303746502,20.51075024832078,39.567982111999996,27.992668633861538,27.516684848,15.238150091215566,62.54398140319999,40.907618228782695
